dispute_id,txn_id,opened_date,reason_code,dispute_type,dispute_amount_uzs,status,resolved_date
1207,48308,2025-03-07,duplicate,chargeback,51259,lost,2025-03-17
1208,48466,2025-12-21,subscription_cancel,retrieval_request,360193,won,2025-12-28
1209,48512,2025-06-15,product_not_received,retrieval_request,284386,lost,2025-06-21
1210,48655,2025-11-04,duplicate,chargeback,87340,won,2025-11-11
1211,48680,2026-01-11,quality,chargeback,42458,lost,2026-02-06
1212,48690,2026-01-08,duplicate,chargeback,153377,lost,2026-02-03
1213,48745,2026-01-11,fraud,chargeback,244154,won,2026-01-21
1214,48801,2025-09-05,fraud,chargeback,1479194,won,2025-09-11
1215,48847,2025-06-13,product_not_received,retrieval_request,55695,lost,2025-07-06
1216,48878,2025-11-09,product_not_received,retrieval_request,251283,won,2025-11-21
1217,48911,2025-12-16,product_not_received,chargeback,131925,won,2026-01-11
1218,48941,2025-11-07,quality,pre_arbitration,156738,won,2025-11-26
1219,48978,2025-12-11,product_not_received,retrieval_request,159795,lost,2025-12-30
1220,49048,2025-07-02,product_not_received,retrieval_request,135044,won,2025-07-28
1221,49095,2025-12-04,quality,chargeback,42467,won,2025-12-14
1222,49121,2025-10-06,product_not_received,chargeback,167316,lost,2025-10-18
1223,49172,2025-09-16,quality,retrieval_request,208062,lost,2025-10-13
1224,49208,2025-06-22,product_not_received,retrieval_request,361546,won,2025-06-29
1225,49281,2026-01-14,quality,chargeback,210403,lost,2026-01-24
1226,49303,2025-09-18,quality,chargeback,784856,lost,2025-10-10
1227,49306,2025-05-07,fraud,pre_arbitration,1775878,won,2025-05-21
1228,49327,2026-01-25,subscription_cancel,retrieval_request,102545,lost,2026-02-16
1229,49362,2025-12-12,quality,retrieval_request,454607,won,2026-01-02
1230,49445,2025-03-29,duplicate,chargeback,57353,lost,2025-04-07
1231,49468,2026-01-17,quality,chargeback,101604,open,
1232,49487,2025-11-09,product_not_received,chargeback,125569,won,2025-11-20
1233,49513,2025-09-28,fraud,chargeback,4885633,lost,2025-10-22
1234,49603,2025-08-24,product_not_received,chargeback,130435,won,2025-09-10
1235,49608,2025-05-17,quality,chargeback,196642,lost,2025-06-01
1236,49613,2025-10-17,quality,chargeback,476357,won,2025-11-10
1237,49662,2025-12-14,product_not_received,chargeback,638587,lost,2025-12-29
1238,49732,2025-07-16,subscription_cancel,chargeback,492191,won,2025-07-21
1239,49748,2025-12-12,quality,pre_arbitration,37752,lost,2025-12-18
1240,49796,2026-01-28,product_not_received,retrieval_request,49649,open,
1241,49819,2025-06-27,product_not_received,chargeback,14879,lost,2025-07-04
1242,49836,2025-04-10,product_not_received,chargeback,126099,open,
1243,49848,2025-06-12,product_not_received,chargeback,96124,won,2025-07-01
1244,49884,2026-01-14,quality,chargeback,204551,lost,2026-02-02
1245,50036,2025-03-07,fraud,chargeback,543741,won,2025-03-28
1246,50095,2025-11-21,quality,chargeback,182510,won,2025-12-18
1247,50118,2025-11-26,fraud,retrieval_request,470003,lost,2025-12-17
1248,50130,2025-08-01,fraud,chargeback,1633216,won,2025-08-14
1249,50134,2025-06-11,product_not_received,retrieval_request,43488,lost,2025-06-17
1250,50139,2025-05-12,product_not_received,chargeback,806130,open,
1251,50159,2025-03-01,duplicate,retrieval_request,95623,lost,2025-03-23
1252,50277,2025-06-22,product_not_received,retrieval_request,251625,lost,2025-07-17
1253,50289,2025-12-29,quality,retrieval_request,240054,won,2026-01-26
1254,50352,2025-07-11,quality,chargeback,82778,won,2025-07-28
1255,50364,2025-04-26,product_not_received,retrieval_request,250627,lost,2025-05-19
1256,50450,2025-04-05,product_not_received,pre_arbitration,78223,lost,2025-04-30
1257,50486,2025-07-01,product_not_received,retrieval_request,53713,won,2025-07-25
1258,50561,2025-05-14,product_not_received,retrieval_request,191323,won,2025-05-30
1259,50645,2025-11-22,duplicate,chargeback,97158,lost,2025-12-04
1260,50711,2025-12-18,product_not_received,retrieval_request,170459,won,2025-12-26
1261,50742,2026-01-07,product_not_received,retrieval_request,174845,lost,2026-01-30
1262,50748,2025-07-21,quality,retrieval_request,105206,lost,2025-08-17
1263,50795,2025-11-08,product_not_received,chargeback,123920,lost,2025-11-30
1264,50869,2025-02-04,fraud,pre_arbitration,382014,won,2025-02-26
1265,50992,2025-09-09,product_not_received,chargeback,1130034,lost,2025-10-02
1266,51078,2025-03-31,fraud,chargeback,1482281,open,
1267,51137,2025-11-29,quality,retrieval_request,436762,open,
1268,51267,2025-10-07,subscription_cancel,retrieval_request,56797,lost,2025-10-31
1269,51270,2025-05-08,subscription_cancel,retrieval_request,100935,open,
1270,51482,2025-12-15,product_not_received,retrieval_request,78065,won,2026-01-07
1271,51523,2025-11-18,product_not_received,chargeback,1037898,lost,2025-12-13
1272,51548,2025-09-03,product_not_received,pre_arbitration,227905,lost,2025-09-18
1273,51554,2025-06-15,quality,chargeback,1593011,won,2025-07-15
1274,51564,2025-04-25,product_not_received,chargeback,534179,open,
1275,51676,2025-10-24,quality,chargeback,49492,open,
1276,51796,2025-07-19,quality,chargeback,40783,lost,2025-07-26
1277,51814,2025-12-24,duplicate,chargeback,227406,lost,2026-01-16
1278,51843,2025-02-26,fraud,chargeback,1443799,open,
1279,51898,2025-07-26,product_not_received,chargeback,268959,lost,2025-08-25
1280,52001,2025-03-27,product_not_received,chargeback,135184,won,2025-04-18
1281,52006,2025-08-21,subscription_cancel,chargeback,44263,won,2025-08-30
1282,52301,2025-06-14,duplicate,chargeback,280979,won,2025-07-05
1283,52337,2025-11-11,quality,pre_arbitration,52965,won,2025-11-16
1284,52343,2025-05-09,quality,retrieval_request,166800,lost,2025-05-22
1285,52408,2025-12-22,quality,chargeback,179425,won,2026-01-06
1286,52440,2025-11-17,quality,chargeback,91409,won,2025-11-23
1287,52450,2025-03-22,quality,retrieval_request,555184,lost,2025-04-06
1288,52470,2025-06-22,quality,retrieval_request,81142,won,2025-07-19
1289,52539,2025-10-31,quality,chargeback,42187,won,2025-11-16
1290,52563,2025-10-29,product_not_received,pre_arbitration,70197,lost,2025-11-09
1291,52567,2026-01-17,subscription_cancel,chargeback,187128,lost,2026-01-26
1292,52582,2025-11-15,product_not_received,retrieval_request,57655,lost,2025-12-06
1293,52604,2025-12-26,quality,chargeback,224345,open,
1294,52611,2026-01-08,quality,chargeback,260142,open,
1295,52636,2025-09-05,quality,chargeback,852600,lost,2025-09-11
1296,52642,2026-01-19,quality,chargeback,86736,won,2026-01-25
1297,52771,2025-03-12,subscription_cancel,retrieval_request,266202,lost,2025-04-08
1298,52798,2025-04-06,product_not_received,chargeback,368664,open,
1299,52804,2025-11-09,product_not_received,chargeback,24169,won,2025-11-20
1300,52884,2025-07-16,duplicate,chargeback,111142,lost,2025-08-13
1301,52885,2025-11-08,product_not_received,pre_arbitration,60068,lost,2025-11-18
1302,52925,2025-12-20,fraud,chargeback,465893,lost,2026-01-13
1303,53025,2025-12-23,product_not_received,chargeback,659642,lost,2026-01-17
1304,53034,2025-05-25,subscription_cancel,chargeback,395457,lost,2025-06-23
1305,53044,2025-08-06,product_not_received,chargeback,61782,lost,2025-09-03
1306,53046,2025-10-09,product_not_received,retrieval_request,374885,lost,2025-10-31
1307,53049,2025-04-04,duplicate,retrieval_request,60667,won,2025-04-30
1308,53085,2025-05-03,product_not_received,retrieval_request,63759,won,2025-05-26
1309,53147,2025-11-08,product_not_received,chargeback,130460,won,2025-11-26
1310,53161,2026-01-08,product_not_received,chargeback,820189,won,2026-02-05
1311,53173,2025-12-06,duplicate,chargeback,355583,lost,2025-12-18
1312,53189,2026-01-21,quality,retrieval_request,374250,won,2026-02-18
1313,53242,2025-04-13,quality,chargeback,56546,lost,2025-05-09
1314,53254,2025-09-25,quality,chargeback,177479,lost,2025-10-12
1315,53290,2026-01-08,product_not_received,chargeback,576147,won,2026-01-23
1316,53334,2025-06-06,product_not_received,retrieval_request,1690356,lost,2025-07-01
1317,53618,2025-02-02,product_not_received,retrieval_request,69971,open,
1318,53669,2025-06-28,product_not_received,retrieval_request,771497,won,2025-07-09
1319,53673,2025-10-04,quality,retrieval_request,88034,won,2025-10-31
1320,53684,2025-12-23,product_not_received,chargeback,135530,lost,2026-01-08
1321,53687,2025-09-05,fraud,retrieval_request,370999,won,2025-09-15
1322,53745,2025-09-19,quality,chargeback,163512,won,2025-10-08
1323,53746,2025-03-28,product_not_received,retrieval_request,244126,lost,2025-04-26
1324,53822,2025-11-12,quality,retrieval_request,323639,lost,2025-11-21
1325,53899,2025-03-15,fraud,chargeback,747715,lost,2025-03-22
1326,53930,2025-11-04,quality,pre_arbitration,137808,won,2025-11-29
1327,53971,2025-05-24,product_not_received,chargeback,449116,won,2025-05-29
1328,54031,2025-09-17,product_not_received,chargeback,254426,won,2025-10-16
1329,54126,2025-12-22,product_not_received,retrieval_request,73380,lost,2026-01-03
1330,54132,2025-04-29,duplicate,retrieval_request,259219,won,2025-05-14
1331,54134,2025-07-09,product_not_received,chargeback,20478,lost,2025-08-02
1332,54153,2025-05-28,quality,chargeback,170753,won,2025-06-27
1333,54238,2025-08-13,product_not_received,retrieval_request,403773,won,2025-09-11
1334,54246,2025-04-27,quality,chargeback,78257,lost,2025-05-02
1335,54258,2025-12-26,product_not_received,retrieval_request,466106,won,2026-01-08
1336,54308,2025-10-28,quality,chargeback,2816438,won,2025-11-19
1337,54327,2025-10-05,product_not_received,chargeback,652420,won,2025-10-27
1338,54342,2026-01-15,subscription_cancel,chargeback,61580,open,
1339,54407,2025-11-10,duplicate,chargeback,169461,won,2025-11-17
1340,54430,2026-01-07,quality,retrieval_request,97665,lost,2026-01-24
1341,54498,2025-07-26,product_not_received,chargeback,601538,open,
1342,54502,2025-08-20,product_not_received,chargeback,416946,lost,2025-09-03
1343,54550,2026-01-14,quality,chargeback,63000,won,2026-02-08
1344,54562,2025-07-04,quality,chargeback,73000,won,2025-07-15
1345,54583,2025-08-07,fraud,chargeback,592340,lost,2025-08-31
1346,54607,2025-04-30,quality,chargeback,43966,lost,2025-05-15
1347,54621,2026-01-02,subscription_cancel,chargeback,106221,lost,2026-01-17
1348,54641,2025-12-31,quality,retrieval_request,143568,won,2026-01-20
1349,54646,2025-05-10,duplicate,chargeback,432123,won,2025-05-25
1350,54656,2025-12-07,duplicate,pre_arbitration,173068,open,
1351,54667,2025-01-22,duplicate,retrieval_request,616720,won,2025-02-09
1352,54703,2025-08-26,product_not_received,pre_arbitration,189056,won,2025-09-18
1353,54736,2025-04-08,duplicate,pre_arbitration,44777,won,2025-04-15
1354,54758,2025-09-06,subscription_cancel,retrieval_request,91117,lost,2025-09-13
1355,54787,2025-12-14,product_not_received,chargeback,106613,won,2026-01-11
1356,54832,2025-01-30,product_not_received,chargeback,57611,lost,2025-02-24
1357,54871,2025-10-10,product_not_received,chargeback,493241,won,2025-11-03
1358,54883,2025-09-24,product_not_received,chargeback,85612,open,
1359,54960,2025-12-03,duplicate,chargeback,75205,won,2025-12-25
1360,54979,2025-09-05,duplicate,chargeback,1662588,lost,2025-09-30
1361,54984,2025-12-04,product_not_received,chargeback,122591,won,2025-12-26
1362,55022,2025-11-21,product_not_received,chargeback,182981,lost,2025-12-10
1363,55034,2025-09-12,fraud,retrieval_request,1552534,won,2025-09-20
1364,55161,2025-09-03,product_not_received,retrieval_request,407885,won,2025-09-19
1365,55208,2025-03-12,quality,retrieval_request,13051,open,
1366,55235,2025-06-23,product_not_received,pre_arbitration,430573,lost,2025-07-21
1367,55296,2025-12-29,quality,retrieval_request,62236,lost,2026-01-16
1368,55405,2025-09-19,subscription_cancel,retrieval_request,190993,lost,2025-09-25
1369,55410,2025-12-08,subscription_cancel,retrieval_request,164779,lost,2026-01-01
1370,55431,2025-05-02,subscription_cancel,retrieval_request,1220267,lost,2025-05-14
1371,55526,2025-09-14,product_not_received,chargeback,46974,lost,2025-10-01
1372,55612,2025-12-11,product_not_received,retrieval_request,300577,lost,2026-01-07
1373,55637,2025-11-23,quality,chargeback,68291,won,2025-12-18
1374,55654,2025-05-09,product_not_received,pre_arbitration,53486,won,2025-05-30
1375,55686,2025-04-16,subscription_cancel,retrieval_request,229018,lost,2025-04-21
1376,55691,2025-11-08,duplicate,chargeback,254066,won,2025-11-27
1377,55699,2025-12-30,quality,chargeback,448988,won,2026-01-24
1378,55742,2025-09-06,quality,pre_arbitration,72047,lost,2025-09-12
1379,55794,2026-01-14,subscription_cancel,chargeback,109315,lost,2026-01-29
1380,55797,2026-01-08,quality,chargeback,127323,open,
1381,55842,2025-11-02,subscription_cancel,chargeback,394378,won,2025-11-12
1382,55934,2025-12-28,product_not_received,chargeback,61324,open,
1383,55943,2025-11-27,quality,retrieval_request,835138,lost,2025-12-05
1384,55977,2025-08-17,quality,chargeback,256676,lost,2025-09-09
1385,55986,2025-02-12,quality,chargeback,161739,open,
1386,56037,2025-12-26,fraud,retrieval_request,967198,won,2026-01-05
1387,56051,2025-05-02,quality,chargeback,173722,lost,2025-05-30
1388,56126,2025-05-23,product_not_received,pre_arbitration,311865,won,2025-05-30
1389,56131,2025-08-11,quality,chargeback,46406,won,2025-08-24
1390,56151,2025-03-18,fraud,chargeback,1397937,lost,2025-04-07
1391,56174,2025-10-06,duplicate,chargeback,963315,won,2025-10-22
1392,56223,2025-11-18,fraud,retrieval_request,357910,won,2025-11-27
1393,56239,2025-08-29,quality,chargeback,96752,open,
1394,56293,2025-04-25,subscription_cancel,chargeback,512343,open,
1395,56380,2025-02-14,subscription_cancel,retrieval_request,113139,lost,2025-03-12
1396,56465,2025-02-03,product_not_received,chargeback,28110,lost,2025-02-20
1397,56489,2025-05-18,quality,chargeback,55530,lost,2025-06-13
1398,56514,2025-05-20,subscription_cancel,chargeback,68195,open,
1399,56529,2025-02-21,fraud,retrieval_request,991147,won,2025-03-14
1400,56553,2025-09-11,quality,pre_arbitration,66104,lost,2025-09-27
1401,56603,2025-05-14,duplicate,retrieval_request,107241,won,2025-06-04
1402,56626,2025-12-10,quality,retrieval_request,58736,won,2025-12-25
1403,56647,2025-12-23,product_not_received,chargeback,650680,won,2026-01-17
1404,56699,2025-10-18,subscription_cancel,chargeback,628517,lost,2025-10-28
1405,56718,2025-07-11,fraud,chargeback,809816,lost,2025-08-07
1406,56909,2025-03-17,quality,retrieval_request,68553,lost,2025-04-16
1407,56932,2025-04-19,subscription_cancel,chargeback,20327,lost,2025-05-03
1408,57006,2026-01-30,quality,chargeback,292281,won,2026-02-12
1409,57020,2025-12-15,product_not_received,chargeback,101345,lost,2026-01-06
1410,57092,2025-12-25,product_not_received,chargeback,409117,open,
1411,57106,2025-09-29,subscription_cancel,pre_arbitration,299457,lost,2025-10-18
1412,57162,2025-04-06,duplicate,chargeback,81830,won,2025-05-03
1413,57176,2025-10-08,product_not_received,pre_arbitration,854939,won,2025-11-06
1414,57187,2025-11-27,duplicate,chargeback,195355,won,2025-12-20
1415,57188,2026-01-06,fraud,chargeback,383917,won,2026-01-25
1416,57281,2026-01-21,product_not_received,chargeback,913898,won,2026-02-03
1417,57341,2025-10-10,product_not_received,pre_arbitration,117826,won,2025-10-27
1418,57374,2025-11-21,subscription_cancel,chargeback,264322,lost,2025-11-29
1419,57390,2026-01-07,quality,chargeback,183701,won,2026-01-29
1420,57422,2025-08-24,fraud,chargeback,238898,won,2025-09-04
1421,57480,2025-03-22,product_not_received,retrieval_request,158126,won,2025-04-10
1422,57530,2025-05-09,product_not_received,retrieval_request,134340,lost,2025-05-22
1423,57542,2025-03-27,product_not_received,chargeback,281453,won,2025-04-26
1424,57548,2025-07-12,duplicate,chargeback,73227,open,
1425,57559,2025-08-20,product_not_received,retrieval_request,68165,lost,2025-09-14
1426,57605,2025-06-05,product_not_received,chargeback,425804,lost,2025-07-05
1427,57625,2025-09-08,quality,chargeback,41527,lost,2025-09-27
1428,57664,2025-03-15,duplicate,chargeback,131526,won,2025-03-25
1429,57666,2025-09-20,subscription_cancel,retrieval_request,95294,lost,2025-09-28
1430,57677,2025-12-11,fraud,retrieval_request,462148,won,2025-12-19
1431,57688,2025-09-18,quality,retrieval_request,1459174,won,2025-09-26
1432,57714,2025-11-30,quality,retrieval_request,113614,won,2025-12-09
1433,57718,2025-10-03,duplicate,retrieval_request,155747,lost,2025-10-13
1434,57727,2026-01-11,product_not_received,chargeback,311638,won,2026-01-23
1435,57746,2025-07-10,subscription_cancel,chargeback,74570,lost,2025-08-07
1436,57792,2025-05-30,subscription_cancel,chargeback,319466,won,2025-06-16
1437,57803,2025-06-03,product_not_received,chargeback,41264,won,2025-06-13
1438,57912,2025-05-19,product_not_received,chargeback,1480194,open,
1439,58042,2025-04-15,quality,chargeback,466148,lost,2025-04-23
1440,58061,2025-12-09,product_not_received,chargeback,731496,won,2025-12-16
1441,58066,2025-11-19,duplicate,retrieval_request,386270,won,2025-11-27
1442,58076,2026-01-12,fraud,chargeback,866199,won,2026-01-29
1443,58111,2025-05-06,fraud,chargeback,341272,lost,2025-05-20
1444,58144,2026-01-12,product_not_received,chargeback,276589,lost,2026-01-18
1445,58162,2025-08-17,quality,retrieval_request,216891,lost,2025-09-06
1446,58191,2025-10-12,product_not_received,chargeback,595485,won,2025-10-25
1447,58208,2025-03-04,duplicate,chargeback,115693,lost,2025-03-31
1448,58229,2025-11-16,quality,chargeback,48658,lost,2025-12-08
1449,58246,2025-11-05,product_not_received,chargeback,130489,won,2025-11-13
1450,58341,2025-01-17,product_not_received,chargeback,53904,lost,2025-01-22
1451,58457,2025-01-27,fraud,retrieval_request,624991,won,2025-02-24
1452,58565,2025-10-24,quality,retrieval_request,285266,won,2025-10-31
1453,58570,2025-06-12,duplicate,chargeback,126412,lost,2025-07-06
1454,58621,2025-12-07,quality,chargeback,73009,won,2025-12-12
1455,58634,2025-08-11,duplicate,retrieval_request,173793,lost,2025-08-22
1456,58646,2026-01-22,fraud,retrieval_request,247437,open,
1457,58667,2025-05-23,quality,retrieval_request,124078,lost,2025-05-28
1458,58671,2025-11-22,quality,chargeback,264667,won,2025-12-18
1459,58672,2025-07-20,fraud,chargeback,1828007,won,2025-08-04
1460,58674,2025-06-26,product_not_received,retrieval_request,229087,lost,2025-07-05
1461,58683,2025-12-28,quality,retrieval_request,72577,lost,2026-01-20
1462,58721,2025-03-22,subscription_cancel,chargeback,20385,lost,2025-04-03
1463,58722,2025-11-03,fraud,chargeback,544222,open,
1464,58783,2025-11-01,quality,chargeback,51192,won,2025-11-30
1465,58814,2025-09-17,quality,retrieval_request,328154,lost,2025-10-05
1466,58826,2025-03-26,quality,chargeback,37161,lost,2025-04-05
1467,58829,2026-01-05,subscription_cancel,retrieval_request,147740,won,2026-01-30
1468,58831,2025-08-30,fraud,chargeback,1201578,won,2025-09-14
1469,58878,2025-08-09,product_not_received,chargeback,241885,won,2025-08-23
1470,58899,2025-05-04,product_not_received,pre_arbitration,40320,open,
1471,58994,2025-04-30,quality,chargeback,919335,lost,2025-05-29
1472,59032,2025-09-20,product_not_received,chargeback,79845,lost,2025-10-10
1473,59189,2025-03-10,product_not_received,retrieval_request,78512,won,2025-03-31
1474,59211,2025-10-20,quality,retrieval_request,73981,won,2025-10-31
1475,59241,2025-05-09,quality,retrieval_request,114077,lost,2025-05-28
1476,59275,2025-10-24,product_not_received,retrieval_request,291649,won,2025-11-20
1477,59358,2025-12-17,quality,pre_arbitration,109982,open,
1478,59363,2025-11-02,product_not_received,chargeback,95316,won,2025-11-12
1479,59366,2025-07-28,product_not_received,chargeback,105818,lost,2025-08-16
1480,59448,2025-04-20,product_not_received,retrieval_request,643873,lost,2025-05-04
1481,59529,2025-08-21,product_not_received,pre_arbitration,114103,lost,2025-09-14
1482,59547,2025-04-25,duplicate,chargeback,74258,open,
1483,59608,2026-02-02,product_not_received,pre_arbitration,119665,open,
1484,59612,2025-12-08,product_not_received,chargeback,361502,open,
1485,59613,2026-01-28,quality,chargeback,915127,lost,2026-02-10
1486,59638,2025-09-30,product_not_received,chargeback,77578,lost,2025-10-05
1487,59646,2026-01-11,quality,chargeback,29955,won,2026-01-25
1488,59661,2025-07-27,product_not_received,chargeback,162461,won,2025-08-08
1489,59697,2025-07-17,product_not_received,chargeback,27755,won,2025-08-05
1490,59737,2025-10-21,product_not_received,chargeback,41742,won,2025-11-13
1491,59767,2025-03-10,quality,chargeback,329293,open,
1492,59797,2026-01-23,product_not_received,retrieval_request,99478,won,2026-02-05
1493,59866,2025-07-02,quality,chargeback,1202524,open,
1494,59877,2025-02-18,product_not_received,chargeback,42869,lost,2025-03-18
1495,59886,2025-10-07,duplicate,retrieval_request,214911,lost,2025-10-14
1496,59887,2025-12-21,duplicate,retrieval_request,127942,open,
1497,59933,2025-12-02,duplicate,chargeback,498297,lost,2025-12-31
1498,59967,2025-09-07,duplicate,chargeback,109004,won,2025-10-02
1499,59985,2025-07-20,quality,chargeback,54919,lost,2025-08-11
1500,59988,2025-11-01,product_not_received,chargeback,1531362,lost,2025-11-14
1501,60001,2025-05-03,product_not_received,chargeback,107999,lost,2025-05-16
1502,60002,2025-08-26,product_not_received,retrieval_request,60489,open,
1503,60014,2025-06-13,subscription_cancel,chargeback,71289,won,2025-07-06
1504,60057,2025-03-14,duplicate,chargeback,45169,open,
1505,60147,2025-08-12,fraud,chargeback,1436994,won,2025-08-20
1506,60155,2025-09-12,duplicate,chargeback,172388,won,2025-09-20
1507,60171,2025-02-13,product_not_received,pre_arbitration,173066,won,2025-03-12
1508,60187,2025-02-27,product_not_received,retrieval_request,107410,lost,2025-03-24
1509,60277,2025-08-08,product_not_received,chargeback,165206,lost,2025-09-03
1510,60365,2025-05-02,duplicate,chargeback,80964,lost,2025-05-18
1511,60367,2025-09-15,product_not_received,retrieval_request,450020,open,
1512,60425,2025-10-29,product_not_received,chargeback,317205,open,
1513,60428,2025-11-28,product_not_received,chargeback,216520,lost,2025-12-17
1514,60481,2025-05-10,product_not_received,chargeback,624481,lost,2025-06-09
1515,60487,2025-08-21,quality,chargeback,65035,open,
1516,60556,2025-12-09,quality,retrieval_request,256269,won,2025-12-16
1517,60665,2025-11-17,subscription_cancel,chargeback,516236,won,2025-12-12
1518,60790,2025-09-16,subscription_cancel,chargeback,260295,open,
1519,60883,2025-02-17,quality,chargeback,138928,open,
1520,60892,2025-04-21,fraud,chargeback,2428195,lost,2025-05-15
1521,60910,2025-04-28,product_not_received,retrieval_request,346289,lost,2025-05-20
1522,60958,2026-01-21,quality,pre_arbitration,120536,won,2026-01-29
1523,60979,2026-01-09,quality,chargeback,49367,lost,2026-02-04
1524,61003,2025-05-17,subscription_cancel,retrieval_request,116732,open,
1525,61042,2025-04-28,product_not_received,chargeback,53074,won,2025-05-07
1526,61083,2025-09-21,subscription_cancel,chargeback,332315,lost,2025-10-21
1527,61114,2025-03-21,duplicate,pre_arbitration,1327888,lost,2025-04-11
1528,61118,2025-10-09,fraud,chargeback,687619,open,
1529,61153,2025-06-02,product_not_received,retrieval_request,67428,lost,2025-06-17
1530,61184,2025-03-09,subscription_cancel,retrieval_request,45829,won,2025-03-27
1531,61199,2025-07-22,quality,chargeback,1143376,won,2025-08-09
1532,61215,2026-01-20,duplicate,chargeback,540840,lost,2026-02-16
1533,61216,2025-11-05,product_not_received,chargeback,39978,lost,2025-11-30
1534,61332,2025-11-07,product_not_received,retrieval_request,62398,lost,2025-12-05
1535,61341,2025-12-27,product_not_received,chargeback,54946,lost,2026-01-03
1536,61349,2025-07-26,product_not_received,chargeback,59566,lost,2025-08-24
1537,61386,2025-12-14,product_not_received,pre_arbitration,179988,open,
1538,61481,2025-10-04,quality,chargeback,64316,won,2025-11-03
1539,61518,2025-11-03,duplicate,chargeback,183882,won,2025-11-25
1540,61580,2026-01-05,quality,chargeback,159863,lost,2026-01-14
1541,61605,2025-10-06,product_not_received,retrieval_request,194702,lost,2025-10-22
1542,61606,2025-11-02,fraud,retrieval_request,593100,won,2025-11-29
1543,61662,2025-09-12,product_not_received,chargeback,66791,lost,2025-10-11
1544,61667,2025-04-29,quality,chargeback,156294,lost,2025-05-17
1545,61669,2025-09-02,duplicate,retrieval_request,105476,lost,2025-09-27
1546,61690,2025-10-20,quality,chargeback,152723,won,2025-11-05
1547,61713,2025-11-12,product_not_received,chargeback,387343,lost,2025-12-04
1548,61718,2025-05-05,quality,retrieval_request,1045091,won,2025-05-22
1549,61719,2025-04-16,product_not_received,chargeback,15280,lost,2025-05-11
1550,61759,2025-12-19,subscription_cancel,chargeback,82626,won,2026-01-18
1551,61792,2026-01-29,product_not_received,chargeback,96891,won,2026-02-03
1552,61795,2025-07-29,duplicate,chargeback,745847,won,2025-08-17
1553,61917,2025-07-03,duplicate,chargeback,65497,open,
1554,62069,2025-02-23,fraud,chargeback,1657403,lost,2025-03-19
1555,62100,2025-12-18,product_not_received,chargeback,106370,won,2026-01-04
1556,62111,2025-07-03,quality,retrieval_request,569403,won,2025-07-11
1557,62344,2025-11-20,duplicate,retrieval_request,73072,lost,2025-11-27
1558,62403,2025-11-05,quality,pre_arbitration,200686,won,2025-11-12
1559,62429,2025-11-02,quality,chargeback,54371,lost,2025-11-29
1560,62455,2025-09-13,quality,chargeback,123626,open,
1561,62495,2025-12-26,product_not_received,chargeback,116942,won,2026-01-22
1562,62516,2025-05-20,subscription_cancel,retrieval_request,39861,lost,2025-06-10
1563,62524,2025-03-28,subscription_cancel,pre_arbitration,223083,won,2025-04-17
1564,62560,2025-12-10,duplicate,retrieval_request,135013,lost,2025-12-22
1565,62561,2025-05-31,product_not_received,pre_arbitration,296437,won,2025-06-19
1566,62609,2025-02-18,product_not_received,retrieval_request,407564,won,2025-02-27
1567,62618,2025-10-21,product_not_received,retrieval_request,247928,lost,2025-11-11
1568,62644,2025-02-02,quality,chargeback,221652,won,2025-02-27
1569,62702,2025-07-11,product_not_received,retrieval_request,243702,lost,2025-07-18
1570,62746,2025-09-07,quality,chargeback,48978,lost,2025-10-02
1571,62788,2025-03-07,product_not_received,chargeback,143414,won,2025-03-16
1572,62850,2025-05-22,subscription_cancel,retrieval_request,1161716,lost,2025-06-11
1573,62863,2026-01-02,fraud,retrieval_request,476508,won,2026-01-18
1574,62878,2025-12-12,quality,retrieval_request,3546857,lost,2026-01-05
1575,62887,2026-01-09,fraud,chargeback,816317,lost,2026-01-29
1576,62903,2025-08-21,subscription_cancel,chargeback,195982,lost,2025-09-04
1577,62913,2025-09-21,product_not_received,retrieval_request,118656,open,
1578,62931,2026-01-30,duplicate,chargeback,45534,lost,2026-02-09
1579,62986,2025-11-01,quality,chargeback,633200,lost,2025-11-13
1580,63031,2025-03-29,duplicate,chargeback,105614,won,2025-04-04
1581,63077,2026-01-07,quality,chargeback,242353,won,2026-01-16
1582,63097,2025-08-30,product_not_received,chargeback,97203,won,2025-09-05
1583,63102,2025-12-19,product_not_received,chargeback,390907,open,
1584,63139,2025-10-25,subscription_cancel,chargeback,779880,won,2025-11-13
1585,63141,2025-08-07,product_not_received,chargeback,74527,open,
1586,63144,2025-07-22,quality,chargeback,186435,lost,2025-08-05
1587,63158,2025-12-10,product_not_received,chargeback,67337,won,2025-12-19
1588,63167,2025-05-25,product_not_received,chargeback,635042,open,
1589,63359,2025-04-08,quality,chargeback,24839,won,2025-05-01
1590,63402,2025-12-14,subscription_cancel,retrieval_request,17759,lost,2026-01-12
1591,63422,2025-07-04,product_not_received,retrieval_request,674106,lost,2025-07-09
1592,63493,2025-09-19,product_not_received,chargeback,178861,lost,2025-09-29
1593,63605,2025-08-15,fraud,chargeback,846014,won,2025-09-02
1594,63637,2025-06-08,subscription_cancel,retrieval_request,276396,lost,2025-07-08
1595,63641,2025-02-07,duplicate,chargeback,57714,open,
1596,63836,2025-12-13,product_not_received,chargeback,415689,won,2026-01-10
1597,63849,2026-01-20,quality,chargeback,160583,lost,2026-02-02
1598,63890,2025-11-13,quality,retrieval_request,59075,won,2025-12-05
