settlement_id,merchant_id,batch_date,settled_ts,gross_amount_uzs,commission_uzs,net_amount_uzs,holdback_uzs
37696,880,2025-07-12,2025-07-13 19:00:00,1267500,30652,1129105,107743
37697,880,2025-08-24,2025-08-25 15:00:00,411800,8791,380539,22470
37698,880,2025-09-26,2025-09-28 13:00:00,273800,5436,251010,17354
37699,880,2025-10-11,2025-10-13 06:00:00,620700,14925,567378,38397
37700,880,2025-10-20,2025-10-21 18:00:00,118800,2618,109551,6631
37701,880,2025-12-18,2025-12-20 07:00:00,1012700,18706,898279,95715
37702,881,2025-02-03,2025-02-04 19:00:00,263700,3355,260345,0
37703,881,2025-04-13,2025-04-15 08:00:00,189900,3218,186682,0
37704,881,2025-05-02,2025-05-03 14:00:00,63100,1067,62033,0
37705,881,2025-05-08,2025-05-09 19:00:00,63700,1023,62677,0
37706,881,2025-08-04,2025-08-06 06:00:00,191300,2833,188467,0
37707,881,2025-09-03,2025-09-04 14:00:00,129600,1822,127778,0
37708,881,2025-10-03,2025-10-05 12:00:00,83000,1345,81655,0
37709,881,2025-10-17,2025-10-18 06:00:00,92600,1491,91109,0
37710,881,2025-10-19,2025-10-21 07:00:00,182700,2674,180026,0
37711,881,2025-11-20,2025-11-21 06:00:00,78200,1302,76898,0
37712,883,2025-01-20,2025-01-22 14:00:00,168500,2338,166162,0
37713,883,2025-01-25,2025-01-26 15:00:00,606100,9486,596614,0
37714,883,2025-03-17,2025-03-18 07:00:00,272600,3523,269077,0
37715,883,2025-03-28,2025-03-29 13:00:00,179300,2630,176670,0
37716,883,2025-04-01,2025-04-03 06:00:00,220100,2939,217161,0
37717,883,2025-04-02,2025-04-03 15:00:00,287400,4937,282463,0
37718,883,2025-05-04,2025-05-06 06:00:00,253400,4340,249060,0
37719,883,2025-05-22,2025-05-23 09:00:00,473500,7320,466180,0
37720,883,2025-05-25,2025-05-27 18:00:00,91600,1533,90067,0
37721,883,2025-06-13,2025-06-14 08:00:00,285300,4532,280768,0
37722,883,2025-06-17,2025-06-18 09:00:00,92000,1554,90446,0
37723,883,2025-06-18,2025-06-19 17:00:00,134200,1946,132254,0
37724,883,2025-07-03,2025-07-05 09:00:00,193600,2888,190712,0
37725,883,2025-07-05,2025-07-06 07:00:00,645200,11164,634036,0
37726,883,2025-07-16,2025-07-18 11:00:00,132100,1963,130137,0
37727,883,2025-08-16,2025-08-17 14:00:00,306500,4138,302362,0
37728,883,2025-08-18,2025-08-19 16:00:00,367800,5562,362238,0
37729,883,2025-08-27,2025-08-28 15:00:00,133600,1747,131853,0
37730,883,2025-08-28,2025-08-30 07:00:00,80400,1338,79062,0
37731,883,2025-09-24,2025-09-26 11:00:00,165300,2720,162580,0
37732,883,2025-10-10,2025-10-11 06:00:00,288100,4660,283440,0
37733,883,2025-10-19,2025-10-21 06:00:00,80000,1325,78675,0
37734,883,2025-10-26,2025-10-27 12:00:00,207800,3580,204220,0
37735,883,2025-11-01,2025-11-02 09:00:00,437100,7458,429642,0
37736,883,2025-11-09,2025-11-11 11:00:00,60100,771,59329,0
37737,883,2025-11-12,2025-11-13 17:00:00,118400,1685,116715,0
37738,883,2025-11-16,2025-11-18 07:00:00,201400,3020,198380,0
37739,883,2025-11-26,2025-11-27 06:00:00,123100,1516,121584,0
37740,883,2025-11-27,2025-11-28 09:00:00,160800,2307,158493,0
37741,883,2025-12-07,2025-12-10 13:00:00,130500,1829,128671,0
37742,883,2025-12-12,2025-12-15 11:00:00,93200,1376,91824,0
37743,883,2025-12-13,2025-12-16 13:00:00,615600,10550,605050,0
37744,883,2025-12-16,2025-12-19 08:00:00,1184800,15267,1169533,0
37745,883,2025-12-22,2025-12-27 14:00:00,45300,607,44693,0
37746,883,2025-12-24,2025-12-27 06:00:00,291300,4574,286726,0
37747,884,2025-01-17,2025-01-19 17:00:00,83100,1125,81975,0
37748,884,2025-02-23,2025-02-24 15:00:00,260400,4365,256035,0
37749,884,2025-03-17,2025-03-18 06:00:00,100800,1449,99351,0
37750,884,2025-05-27,2025-05-28 13:00:00,79100,1367,77733,0
37751,884,2025-06-02,2025-06-03 12:00:00,90000,1356,88644,0
37752,884,2025-06-28,2025-06-29 16:00:00,445500,7912,437588,0
37753,884,2025-07-07,2025-07-09 18:00:00,151200,2354,148846,0
37754,884,2025-07-22,2025-07-24 16:00:00,65000,996,64004,0
37755,884,2025-08-03,2025-08-04 12:00:00,284100,4849,279251,0
37756,884,2025-08-22,2025-08-24 10:00:00,141500,2438,139062,0
37757,884,2025-08-23,2025-08-24 08:00:00,317000,4208,312792,0
37758,884,2025-08-24,2025-08-26 13:00:00,118700,1700,117000,0
37759,884,2025-10-24,2025-10-26 12:00:00,71200,1009,70191,0
37760,884,2025-10-26,2025-10-28 14:00:00,173300,3032,170268,0
37761,884,2025-10-27,2025-10-29 11:00:00,361800,4514,357286,0
37762,884,2025-11-07,2025-11-09 08:00:00,228300,3954,224346,0
37763,884,2025-11-25,2025-11-26 06:00:00,189200,2933,186267,0
37764,884,2025-12-12,2025-12-15 14:00:00,94700,1306,93394,0
37765,884,2025-12-26,2025-12-29 09:00:00,172600,2774,169826,0
37766,885,2025-01-10,2025-01-13 13:00:00,51800,448,51352,0
37767,885,2025-01-21,2025-01-23 08:00:00,72800,538,72262,0
37768,885,2025-01-28,2025-01-31 07:00:00,201200,1805,199395,0
37769,885,2025-02-01,2025-02-05 10:00:00,288500,2235,286265,0
37770,885,2025-02-16,2025-02-18 09:00:00,67300,647,66653,0
37771,885,2025-02-17,2025-02-19 14:00:00,186200,1446,184754,0
37772,885,2025-02-19,2025-02-22 17:00:00,298800,3006,295794,0
37773,885,2025-03-03,2025-03-06 09:00:00,107600,975,106625,0
37774,885,2025-03-24,2025-03-26 11:00:00,93000,1003,91997,0
37775,885,2025-03-28,2025-03-31 16:00:00,153400,1774,151626,0
37776,885,2025-04-10,2025-04-13 16:00:00,11200,110,11090,0
37777,885,2025-04-18,2025-04-22 11:00:00,62600,562,62038,0
37778,885,2025-05-17,2025-05-20 08:00:00,239600,2405,237195,0
37779,885,2025-06-19,2025-06-22 13:00:00,26100,273,25827,0
37780,885,2025-07-02,2025-07-05 14:00:00,171900,1725,170175,0
37781,885,2025-07-05,2025-07-08 15:00:00,53100,593,52507,0
37782,885,2025-07-07,2025-07-11 06:00:00,40900,388,40512,0
37783,885,2025-07-10,2025-07-13 19:00:00,83800,754,83046,0
37784,885,2025-07-11,2025-07-14 13:00:00,66300,751,65549,0
37785,885,2025-07-12,2025-07-14 15:00:00,51500,430,51070,0
37786,885,2025-07-20,2025-07-22 10:00:00,257100,2971,254129,0
37787,885,2025-07-21,2025-07-25 09:00:00,75000,832,74168,0
37788,885,2025-07-26,2025-07-28 06:00:00,88300,768,87532,0
37789,885,2025-08-02,2025-08-05 09:00:00,111600,799,110801,0
37790,885,2025-08-03,2025-08-05 17:00:00,267700,2181,265519,0
37791,885,2025-08-12,2025-08-15 06:00:00,129000,1221,127779,0
37792,885,2025-08-16,2025-08-19 08:00:00,82700,761,81939,0
37793,885,2025-08-22,2025-08-25 09:00:00,122300,1269,121031,0
37794,885,2025-09-11,2025-09-14 10:00:00,53700,411,53289,0
37795,885,2025-09-15,2025-09-18 14:00:00,83400,849,82551,0
37796,885,2025-09-20,2025-09-23 14:00:00,151000,1811,149189,0
37797,885,2025-09-28,2025-10-02 16:00:00,55600,409,55191,0
37798,885,2025-10-03,2025-10-06 09:00:00,28200,254,27946,0
37799,885,2025-10-10,2025-10-13 12:00:00,136200,1200,135000,0
37800,885,2025-10-26,2025-10-28 16:00:00,47900,481,47419,0
37801,885,2025-10-28,2025-10-31 10:00:00,120500,1167,119333,0
37802,885,2025-11-02,2025-11-05 11:00:00,115300,942,114358,0
37803,885,2025-11-07,2025-11-09 14:00:00,42600,304,42296,0
37804,885,2025-11-25,2025-11-29 09:00:00,220500,2048,218452,0
37805,885,2025-11-27,2025-11-30 10:00:00,123200,1188,122012,0
37806,885,2025-12-15,2025-12-21 19:00:00,162200,1804,160396,0
37807,885,2025-12-20,2025-12-25 18:00:00,82300,785,81515,0
37808,885,2025-12-23,2025-12-29 11:00:00,108600,1168,107432,0
37809,885,2025-12-24,2025-12-29 19:00:00,120500,1401,119099,0
37810,886,2025-01-05,2025-01-07 08:00:00,172900,2541,170359,0
37811,886,2025-03-19,2025-03-21 08:00:00,195600,3258,192342,0
37812,886,2025-04-11,2025-04-12 07:00:00,261200,4270,256930,0
37813,886,2025-05-13,2025-05-14 16:00:00,170600,2739,167861,0
37814,886,2025-07-05,2025-07-07 09:00:00,53100,890,52210,0
37815,886,2025-08-16,2025-08-18 11:00:00,248400,3454,244946,0
37816,886,2025-08-18,2025-08-19 16:00:00,22000,381,21619,0
37817,886,2025-09-25,2025-09-26 15:00:00,137200,2162,135038,0
37818,886,2025-10-09,2025-10-10 12:00:00,128100,2291,125809,0
37819,886,2025-10-26,2025-10-28 07:00:00,331700,4725,326975,0
37820,886,2025-11-04,2025-11-06 15:00:00,59900,766,59134,0
37821,886,2025-11-21,2025-11-23 06:00:00,158000,2286,155714,0
37822,886,2025-12-18,2025-12-22 12:00:00,93300,1663,91637,0
37823,887,2025-01-13,2025-01-14 10:00:00,32400,449,31951,0
37824,887,2025-02-28,2025-03-01 07:00:00,136700,1847,134853,0
37825,887,2025-04-06,2025-04-08 15:00:00,194500,2878,191622,0
37826,887,2025-04-11,2025-04-12 11:00:00,275500,4781,270719,0
37827,887,2025-04-22,2025-04-23 17:00:00,201900,3478,198422,0
37828,887,2025-04-25,2025-04-26 16:00:00,150800,2700,148100,0
37829,887,2025-08-06,2025-08-07 18:00:00,247200,4422,242778,0
37830,887,2025-08-16,2025-08-18 11:00:00,66700,990,65710,0
37831,887,2025-09-11,2025-09-13 09:00:00,116400,1958,114442,0
37832,887,2025-09-12,2025-09-14 17:00:00,109900,1790,108110,0
37833,887,2025-09-18,2025-09-20 11:00:00,138700,1774,136926,0
37834,887,2025-09-21,2025-09-23 18:00:00,160000,1936,158064,0
37835,887,2025-10-13,2025-10-14 11:00:00,25600,332,25268,0
37836,887,2025-10-19,2025-10-20 09:00:00,113600,1784,111816,0
37837,887,2025-10-20,2025-10-22 18:00:00,121200,2000,119200,0
37838,887,2025-10-25,2025-10-26 13:00:00,202500,2782,199718,0
37839,887,2025-11-11,2025-11-13 17:00:00,238100,3698,234402,0
37840,887,2025-12-01,2025-12-06 08:00:00,587600,9192,578408,0
37841,888,2025-02-22,2025-02-23 12:00:00,7200,54,7146,0
37842,888,2025-03-20,2025-03-21 15:00:00,241700,2034,239666,0
37843,888,2025-03-28,2025-03-29 18:00:00,59700,588,59112,0
37844,888,2025-04-17,2025-04-18 13:00:00,62900,450,62450,0
37845,888,2025-05-11,2025-05-12 10:00:00,42300,420,41880,0
37846,888,2025-06-15,2025-06-16 16:00:00,68200,525,67675,0
37847,888,2025-06-17,2025-06-19 08:00:00,58100,663,57437,0
37848,888,2025-06-25,2025-06-26 11:00:00,15400,172,15228,0
37849,888,2025-07-24,2025-07-25 07:00:00,119900,1015,118885,0
37850,888,2025-08-07,2025-08-09 08:00:00,59300,608,58692,0
37851,888,2025-10-07,2025-10-08 06:00:00,230800,1889,228911,0
37852,888,2025-11-06,2025-11-08 14:00:00,184900,1488,183412,0
37853,888,2025-12-07,2025-12-09 18:00:00,57500,566,56934,0
37854,888,2025-12-08,2025-12-13 07:00:00,81400,570,80830,0
37855,888,2025-12-23,2025-12-28 12:00:00,48100,368,47732,0
37856,888,2025-12-26,2025-12-31 16:00:00,19400,173,19227,0
37857,889,2025-01-11,2025-01-15 18:00:00,281000,2707,278293,0
37858,889,2025-01-17,2025-01-20 13:00:00,60600,618,59982,0
37859,889,2025-01-20,2025-01-23 11:00:00,181600,1560,180040,0
37860,889,2025-01-21,2025-01-23 14:00:00,16400,184,16216,0
37861,889,2025-02-06,2025-02-08 16:00:00,195400,1752,193648,0
37862,889,2025-02-16,2025-02-19 18:00:00,108000,1216,106784,0
37863,889,2025-02-19,2025-02-23 17:00:00,183200,2079,181121,0
37864,889,2025-02-23,2025-02-26 14:00:00,340300,3416,336884,0
37865,889,2025-02-27,2025-03-01 07:00:00,66700,519,66181,0
37866,889,2025-02-28,2025-03-02 08:00:00,47500,563,46937,0
37867,889,2025-03-05,2025-03-08 14:00:00,84800,812,83988,0
37868,889,2025-03-10,2025-03-14 12:00:00,13000,154,12846,0
37869,889,2025-03-17,2025-03-21 16:00:00,84700,947,83753,0
37870,889,2025-03-22,2025-03-25 06:00:00,178300,1877,176423,0
37871,889,2025-04-03,2025-04-05 11:00:00,167300,1233,166067,0
37872,889,2025-04-13,2025-04-15 10:00:00,74100,707,73393,0
37873,889,2025-04-24,2025-04-28 09:00:00,110300,959,109341,0
37874,889,2025-05-03,2025-05-07 14:00:00,91100,1086,90014,0
37875,889,2025-05-07,2025-05-11 18:00:00,110300,939,109361,0
37876,889,2025-05-13,2025-05-16 07:00:00,82800,887,81913,0
37877,889,2025-05-18,2025-05-21 07:00:00,162000,1317,160683,0
37878,889,2025-05-19,2025-05-21 18:00:00,271400,2136,269264,0
37879,889,2025-05-23,2025-05-26 19:00:00,107300,906,106394,0
37880,889,2025-05-27,2025-05-29 09:00:00,197900,2276,195624,0
37881,889,2025-06-17,2025-06-20 08:00:00,156300,1543,154757,0
37882,889,2025-07-04,2025-07-07 11:00:00,148900,1092,147808,0
37883,889,2025-07-16,2025-07-19 06:00:00,225500,2697,222803,0
37884,889,2025-07-21,2025-07-24 06:00:00,89100,667,88433,0
37885,889,2025-08-14,2025-08-17 15:00:00,108400,941,107459,0
37886,889,2025-08-15,2025-08-18 13:00:00,121000,914,120086,0
37887,889,2025-08-21,2025-08-23 07:00:00,111800,1003,110797,0
37888,889,2025-08-22,2025-08-26 18:00:00,268500,2042,266458,0
37889,889,2025-08-23,2025-08-26 10:00:00,963600,10988,952612,0
37890,889,2025-09-06,2025-09-10 13:00:00,155000,1309,153691,0
37891,889,2025-09-13,2025-09-17 15:00:00,754300,8139,746161,0
37892,889,2025-09-18,2025-09-20 18:00:00,66200,723,65477,0
37893,889,2025-09-28,2025-10-01 10:00:00,82900,810,82090,0
37894,889,2025-10-03,2025-10-06 17:00:00,137700,1085,136615,0
37895,889,2025-10-05,2025-10-08 11:00:00,319200,2769,316431,0
37896,889,2025-10-10,2025-10-14 16:00:00,665200,7814,657386,0
37897,889,2025-10-12,2025-10-15 15:00:00,68800,525,68275,0
37898,889,2025-10-14,2025-10-17 15:00:00,223100,2635,220465,0
37899,889,2025-10-15,2025-10-19 16:00:00,29100,238,28862,0
37900,889,2025-10-23,2025-10-25 15:00:00,94900,1136,93764,0
37901,889,2025-11-02,2025-11-05 17:00:00,48900,360,48540,0
37902,889,2025-11-09,2025-11-12 12:00:00,97600,996,96604,0
37903,889,2025-11-13,2025-11-15 10:00:00,422500,4701,417799,0
37904,889,2025-11-17,2025-11-20 09:00:00,115400,1029,114371,0
37905,889,2025-11-18,2025-11-22 13:00:00,197800,1470,196330,0
37906,889,2025-11-28,2025-12-01 12:00:00,64500,682,63818,0
37907,889,2025-12-04,2025-12-08 13:00:00,60300,587,59713,0
37908,889,2025-12-05,2025-12-10 14:00:00,85000,907,84093,0
37909,889,2025-12-06,2025-12-11 17:00:00,64600,456,64144,0
37910,889,2025-12-07,2025-12-11 16:00:00,95900,813,95087,0
37911,889,2025-12-08,2025-12-13 18:00:00,52500,511,51989,0
37912,889,2025-12-10,2025-12-15 15:00:00,342400,2992,339408,0
37913,889,2025-12-12,2025-12-18 11:00:00,88100,639,87461,0
37914,889,2025-12-16,2025-12-21 18:00:00,181300,1511,179789,0
37915,889,2025-12-17,2025-12-22 13:00:00,99400,738,98662,0
37916,889,2025-12-22,2025-12-29 16:00:00,287400,2021,285379,0
37917,889,2025-12-24,2025-12-28 06:00:00,291700,3102,288598,0
37918,890,2025-01-25,2025-01-26 09:00:00,32700,277,32423,0
37919,890,2025-04-26,2025-04-27 12:00:00,28900,224,28676,0
37920,890,2025-05-03,2025-05-05 16:00:00,81400,881,80519,0
37921,890,2025-06-18,2025-06-20 18:00:00,47300,459,46841,0
37922,890,2025-07-07,2025-07-09 09:00:00,92700,1078,91622,0
37923,890,2025-08-05,2025-08-06 08:00:00,115900,834,115066,0
37924,890,2025-08-16,2025-08-18 12:00:00,151100,1576,149524,0
37925,890,2025-09-08,2025-09-09 14:00:00,200200,2233,197967,0
37926,890,2025-09-28,2025-09-29 12:00:00,64900,600,64300,0
37927,890,2025-10-10,2025-10-11 09:00:00,54800,613,54187,0
37928,890,2025-10-12,2025-10-13 12:00:00,27000,223,26777,0
37929,890,2025-11-18,2025-11-20 19:00:00,63700,727,62973,0
37930,891,2025-01-17,2025-01-18 07:00:00,79900,734,79166,0
37931,891,2025-02-20,2025-02-22 14:00:00,23900,170,23730,0
37932,891,2025-06-27,2025-06-29 11:00:00,102100,883,101217,0
37933,891,2025-07-07,2025-07-08 14:00:00,131100,1107,129993,0
37934,891,2025-07-15,2025-07-17 07:00:00,72800,770,72030,0
37935,891,2025-08-06,2025-08-07 10:00:00,106600,1019,105581,0
37936,891,2025-10-03,2025-10-04 16:00:00,96100,970,95130,0
37937,891,2025-10-22,2025-10-24 11:00:00,67400,538,66862,0
37938,891,2025-11-12,2025-11-13 16:00:00,90300,938,89362,0
37939,891,2025-11-19,2025-11-21 06:00:00,30200,251,29949,0
37940,891,2025-12-01,2025-12-05 10:00:00,80800,606,80194,0
37941,891,2025-12-03,2025-12-06 10:00:00,112800,955,111845,0
37942,891,2025-12-23,2025-12-26 18:00:00,30200,342,29858,0
37943,892,2025-01-04,2025-01-06 06:00:00,368700,4156,364544,0
37944,892,2025-01-08,2025-01-10 14:00:00,374900,2776,372124,0
37945,892,2025-01-14,2025-01-16 14:00:00,76100,559,75541,0
37946,892,2025-01-16,2025-01-18 12:00:00,177900,1885,176015,0
37947,892,2025-01-17,2025-01-19 11:00:00,355500,3251,352249,0
37948,892,2025-01-18,2025-01-19 15:00:00,388100,3907,384193,0
37949,892,2025-01-19,2025-01-21 19:00:00,167700,1829,165871,0
37950,892,2025-01-27,2025-01-29 16:00:00,149300,1195,148105,0
37951,892,2025-01-28,2025-01-30 16:00:00,508300,4309,503991,0
37952,892,2025-02-03,2025-02-05 19:00:00,336500,3610,332890,0
37953,892,2025-02-06,2025-02-08 12:00:00,96800,1136,95664,0
37954,892,2025-02-08,2025-02-09 15:00:00,65400,599,64801,0
37955,892,2025-02-10,2025-02-11 18:00:00,159700,1741,157959,0
37956,892,2025-02-13,2025-02-14 09:00:00,206200,1824,204376,0
37957,892,2025-02-20,2025-02-21 11:00:00,248300,2118,246182,0
37958,892,2025-02-21,2025-02-22 07:00:00,334200,3110,331090,0
37959,892,2025-02-22,2025-02-23 12:00:00,74400,562,73838,0
37960,892,2025-02-23,2025-02-24 16:00:00,84700,665,84035,0
37961,892,2025-03-03,2025-03-04 17:00:00,135400,952,134448,0
37962,892,2025-03-06,2025-03-07 14:00:00,579000,6587,572413,0
37963,892,2025-03-07,2025-03-08 16:00:00,254800,3051,251749,0
37964,892,2025-03-08,2025-03-10 11:00:00,204200,2169,202031,0
37965,892,2025-03-09,2025-03-11 14:00:00,164200,1161,163039,0
37966,892,2025-03-12,2025-03-14 06:00:00,67900,784,67116,0
37967,892,2025-03-14,2025-03-16 14:00:00,36700,364,36336,0
37968,892,2025-03-15,2025-03-16 07:00:00,153900,1406,152494,0
37969,892,2025-03-16,2025-03-17 07:00:00,430300,5084,425216,0
37970,892,2025-03-17,2025-03-18 07:00:00,181600,1737,179863,0
37971,892,2025-03-18,2025-03-20 14:00:00,396900,4407,392493,0
37972,892,2025-03-20,2025-03-22 18:00:00,61900,562,61338,0
37973,892,2025-03-23,2025-03-25 06:00:00,351100,3636,347464,0
37974,892,2025-03-24,2025-03-25 11:00:00,148900,1445,147455,0
37975,892,2025-03-26,2025-03-28 09:00:00,219500,2141,217359,0
37976,892,2025-03-27,2025-03-29 14:00:00,335700,3462,332238,0
37977,892,2025-03-28,2025-03-29 07:00:00,138700,1294,137406,0
37978,892,2025-04-02,2025-04-03 18:00:00,722300,5850,716450,0
37979,892,2025-04-04,2025-04-05 11:00:00,265000,2985,262015,0
37980,892,2025-04-05,2025-04-07 08:00:00,279500,3344,276156,0
37981,892,2025-04-07,2025-04-08 13:00:00,274100,2273,271827,0
37982,892,2025-04-08,2025-04-09 19:00:00,167600,1689,165911,0
37983,892,2025-04-09,2025-04-11 14:00:00,222000,1609,220391,0
37984,892,2025-04-10,2025-04-12 12:00:00,46300,530,45770,0
37985,892,2025-04-12,2025-04-13 11:00:00,336100,3633,332467,0
37986,892,2025-04-13,2025-04-14 07:00:00,313700,2479,311221,0
37987,892,2025-04-14,2025-04-15 06:00:00,125900,1119,124781,0
37988,892,2025-04-16,2025-04-18 15:00:00,1217900,11699,1206201,0
37989,892,2025-04-18,2025-04-19 13:00:00,330400,3320,327080,0
37990,892,2025-04-19,2025-04-20 09:00:00,241300,2810,238490,0
37991,892,2025-04-21,2025-04-23 09:00:00,228100,2472,225628,0
37992,892,2025-04-26,2025-04-27 07:00:00,262000,3142,258858,0
37993,892,2025-04-28,2025-04-30 10:00:00,543900,4235,539665,0
37994,892,2025-05-01,2025-05-02 11:00:00,69400,702,68698,0
37995,892,2025-05-03,2025-05-04 09:00:00,279000,3312,275688,0
37996,892,2025-05-04,2025-05-05 16:00:00,150700,1392,149308,0
37997,892,2025-05-06,2025-05-08 19:00:00,89300,819,88481,0
37998,892,2025-05-07,2025-05-09 14:00:00,77800,780,77020,0
37999,892,2025-05-12,2025-05-14 13:00:00,234600,2421,232179,0
38000,892,2025-05-14,2025-05-15 15:00:00,43700,386,43314,0
38001,892,2025-05-15,2025-05-16 11:00:00,680300,6720,673580,0
38002,892,2025-05-17,2025-05-18 15:00:00,26200,214,25986,0
38003,892,2025-05-19,2025-05-21 14:00:00,240100,2010,238090,0
38004,892,2025-05-20,2025-05-22 18:00:00,81800,812,80988,0
38005,892,2025-05-21,2025-05-22 16:00:00,133000,950,132050,0
38006,892,2025-05-22,2025-05-24 11:00:00,43900,475,43425,0
38007,892,2025-05-23,2025-05-24 16:00:00,52800,620,52180,0
38008,892,2025-05-24,2025-05-25 09:00:00,644700,5532,639168,0
38009,892,2025-05-26,2025-05-28 17:00:00,370000,4321,365679,0
38010,892,2025-06-03,2025-06-05 18:00:00,138700,1625,137075,0
38011,892,2025-06-06,2025-06-07 17:00:00,131400,1256,130144,0
38012,892,2025-06-09,2025-06-10 07:00:00,191300,1672,189628,0
38013,892,2025-06-10,2025-06-11 08:00:00,122200,1003,121197,0
38014,892,2025-06-12,2025-06-13 13:00:00,147100,1301,145799,0
38015,892,2025-06-14,2025-06-16 18:00:00,83000,838,82162,0
38016,892,2025-06-18,2025-06-19 08:00:00,136200,1142,135058,0
38017,892,2025-06-19,2025-06-20 10:00:00,263400,2332,261068,0
38018,892,2025-06-24,2025-06-26 06:00:00,150400,1511,148889,0
38019,892,2025-06-25,2025-06-27 07:00:00,62500,486,62014,0
38020,892,2025-06-28,2025-06-30 15:00:00,211000,1887,209113,0
38021,892,2025-07-02,2025-07-03 18:00:00,249400,2983,246417,0
38022,892,2025-07-03,2025-07-05 18:00:00,138600,1303,137297,0
38023,892,2025-07-06,2025-07-07 17:00:00,252100,2820,249280,0
38024,892,2025-07-09,2025-07-11 10:00:00,231000,2333,228667,0
38025,892,2025-07-11,2025-07-12 19:00:00,317700,2570,315130,0
38026,892,2025-07-13,2025-07-15 07:00:00,432500,4180,428320,0
38027,892,2025-07-16,2025-07-18 06:00:00,1268400,10216,1258184,0
38028,892,2025-07-19,2025-07-20 17:00:00,123800,1148,122652,0
38029,892,2025-07-22,2025-07-24 06:00:00,460400,3695,456705,0
38030,892,2025-07-25,2025-07-26 18:00:00,216500,2253,214247,0
38031,892,2025-07-27,2025-07-29 06:00:00,140200,988,139212,0
38032,892,2025-08-01,2025-08-03 18:00:00,94000,810,93190,0
38033,892,2025-08-02,2025-08-03 11:00:00,54800,580,54220,0
38034,892,2025-08-03,2025-08-05 11:00:00,310100,2506,307594,0
38035,892,2025-08-08,2025-08-09 06:00:00,383000,3525,379475,0
38036,892,2025-08-10,2025-08-12 19:00:00,377300,4431,372869,0
38037,892,2025-08-14,2025-08-15 10:00:00,271200,2251,268949,0
38038,892,2025-08-16,2025-08-17 18:00:00,314600,3173,311427,0
38039,892,2025-08-24,2025-08-25 12:00:00,274100,2060,272040,0
38040,892,2025-08-25,2025-08-27 13:00:00,1371600,14938,1356662,0
38041,892,2025-08-28,2025-08-29 13:00:00,41200,300,40900,0
38042,892,2025-09-07,2025-09-09 15:00:00,191300,1525,189775,0
38043,892,2025-09-08,2025-09-09 16:00:00,86200,646,85554,0
38044,892,2025-09-11,2025-09-13 11:00:00,472100,4276,467824,0
38045,892,2025-09-12,2025-09-14 08:00:00,654900,6876,648024,0
38046,892,2025-09-16,2025-09-17 18:00:00,435100,3487,431613,0
38047,892,2025-09-17,2025-09-19 07:00:00,957900,11050,946850,0
38048,892,2025-09-18,2025-09-19 07:00:00,57200,562,56638,0
38049,892,2025-09-20,2025-09-21 16:00:00,606900,6791,600109,0
38050,892,2025-09-22,2025-09-23 07:00:00,316500,2562,313938,0
38051,892,2025-09-23,2025-09-24 06:00:00,207800,1565,206235,0
38052,892,2025-09-25,2025-09-26 11:00:00,237600,1971,235629,0
38053,892,2025-09-26,2025-09-28 19:00:00,441300,3559,437741,0
38054,892,2025-10-02,2025-10-04 17:00:00,455700,3714,451986,0
38055,892,2025-10-06,2025-10-08 12:00:00,131600,1446,130154,0
38056,892,2025-10-08,2025-10-09 16:00:00,234000,1867,232133,0
38057,892,2025-10-11,2025-10-12 16:00:00,154300,1379,152921,0
38058,892,2025-10-12,2025-10-14 18:00:00,361100,2865,358235,0
38059,892,2025-10-18,2025-10-20 06:00:00,363400,3416,359984,0
38060,892,2025-10-19,2025-10-20 08:00:00,423300,3617,419683,0
38061,892,2025-10-20,2025-10-22 08:00:00,164400,1596,162804,0
38062,892,2025-10-25,2025-10-27 12:00:00,98200,983,97217,0
38063,892,2025-10-26,2025-10-28 09:00:00,85500,626,84874,0
38064,892,2025-11-01,2025-11-02 13:00:00,276200,3275,272925,0
38065,892,2025-11-02,2025-11-03 10:00:00,539500,4031,535469,0
38066,892,2025-11-04,2025-11-05 18:00:00,514300,4034,510266,0
38067,892,2025-11-06,2025-11-08 06:00:00,198200,1758,196442,0
38068,892,2025-11-07,2025-11-08 19:00:00,178900,1864,177036,0
38069,892,2025-11-09,2025-11-10 17:00:00,153500,1603,151897,0
38070,892,2025-11-14,2025-11-16 13:00:00,222600,2104,220496,0
38071,892,2025-11-16,2025-11-18 11:00:00,557400,5722,551678,0
38072,892,2025-11-18,2025-11-19 19:00:00,308500,2434,306066,0
38073,892,2025-11-20,2025-11-22 16:00:00,437400,4890,432510,0
38074,892,2025-11-23,2025-11-25 17:00:00,629600,6742,622858,0
38075,892,2025-11-24,2025-11-25 13:00:00,41000,402,40598,0
38076,892,2025-11-25,2025-11-26 14:00:00,315500,2483,313017,0
38077,892,2025-11-26,2025-11-28 13:00:00,156800,1874,154926,0
38078,892,2025-11-27,2025-11-28 09:00:00,52400,566,51834,0
38079,892,2025-11-28,2025-11-29 11:00:00,119300,925,118375,0
38080,892,2025-12-01,2025-12-03 17:00:00,135800,994,134806,0
38081,892,2025-12-05,2025-12-09 08:00:00,98400,1106,97294,0
38082,892,2025-12-06,2025-12-09 14:00:00,129200,1193,128007,0
38083,892,2025-12-07,2025-12-10 15:00:00,289600,2170,287430,0
38084,892,2025-12-10,2025-12-13 13:00:00,297600,2968,294632,0
38085,892,2025-12-11,2025-12-13 12:00:00,250700,2754,247946,0
